time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict
2011/6/1,294.389963,296.4927485,290.1843921,295.6516343,1654032,1011600000,0.001635065,3.0840853,3.0840853,0,1.939235483,1.56540695,55.33333343,281.2125075,316.5393031,40.87301595,26.23800186,24.09054131,30.53292297,
2011/6/2,295.5114486,307.8477899,291.5862491,307.7076042,2502402,1011600000,0.002473707,12.0559699,12.0559699,0,3.785013817,1.56540695,70.74235806,281.2125075,316.5393031,75,42.49200124,30.22436129,67.02728115,
2011/6/3,311.2122466,320.3243169,304.3431475,304.7637046,3655500,1011600000,0.003613582,-2.9438996,0,-2.9438996,3.785013817,0.88784275,80.99999995,281.2125075,320.3243169,60.21505387,48.39968545,36.28280268,72.633451,
2011/6/7,307.9879756,312.6141036,302.8011048,311.492618,958220,1011600000,0.000947232,6.7289134,6.7289134,0,4.906499383,0.60747135,88.98305088,281.2125075,320.3243169,77.41935483,58.07290858,43.54617131,87.12638311,
2011/6/8,311.6328037,312.6141036,301.3992479,312.3337322,1089731,1011600000,0.001077235,0.8411142,0.8411142,0,5.046685083,0.490649933,91.13924059,281.2125075,320.3243169,79.56989251,65.23856989,50.77697084,94.161768,
2011/6/9,312.3337322,315.6981889,304.9038903,307.7076042,1130090,1011600000,0.001117131,-4.626128,0,-4.626128,3.7850138,1.261671267,75,281.2125075,320.3243169,67.74193551,66.0730251,55.87565559,86.46776411,
2011/6/10,307.0066757,310.6515038,301.6796192,310.3711324,2877512,1011600000,0.002844516,2.6635282,2.6635282,0,3.71492095,1.261671267,74.64788731,281.2125075,320.3243169,74.55197125,68.89934048,60.21688389,86.26425367,
2011/6/13,307.1468614,307.9879756,301.8198049,305.044076,1189138,1011600000,0.001175502,-5.3270564,0,-5.3270564,1.705592633,2.149514,44.24242428,284.8573356,320.3243169,56.9169962,64.90522572,61.7796645,71.15634817,
2011/6/14,304.7637046,308.4085327,302.8011048,306.7263043,1152621,1011600000,0.001139404,1.6822283,1.6822283,0,1.985964017,1.658864067,54.4871794,290.1843921,320.3243169,54.88372088,61.56472411,61.7080177,61.27813692,
2011/6/15,306.7263043,307.7076042,299.9973909,300.1375766,1419491,1011600000,0.001403214,-6.5887277,0,-6.5887277,0.86447845,2.75698535,23.87096759,291.5862491,320.3243169,29.75609759,50.9618486,58.12596134,36.63362313,
2011/6/16,300.1375766,300.1375766,292.2871776,292.4273633,1276481,1011600000,0.001261844,-7.7102133,0,-7.7102133,0.72429275,4.0420209,15.19607821,292.2871776,320.3243169,0.500000012,34.14123241,50.13105169,2.161593832,
2011/6/17,294.389963,294.9507058,287.2404925,287.8012353,1518600,1011600000,0.001501186,-4.626128,0,-4.626128,0.72429275,4.0420209,15.19607821,287.2404925,315.6981889,1.970443398,23.41763607,41.22657982,-12.20025143,
2011/6/20,285.2778927,296.4927485,285.2778927,291.8666205,2313101,1011600000,0.002286577,4.0653852,4.0653852,0,0.957935583,4.0420209,19.15887841,285.2778927,315.6981889,21.65898634,22.83141949,35.09485971,-1.695460936,
2011/6/21,289.4834636,294.389963,285.4180784,291.5862491,1281494,1011600000,0.001266799,-0.2803714,0,-0.2803714,0.957935583,3.200906733,23.03370771,285.2778927,315.6981889,20.73732734,22.13338878,30.7743694,4.85142753,
2011/6/22,291.7264348,293.5488488,285.4180784,287.3806782,1359727,1011600000,0.001344135,-4.2055709,0,-4.2055709,0.6775642,3.901835217,14.79591838,285.2778927,310.6515038,8.287293014,17.51802352,26.35558744,-0.157104314,
2011/6/23,285.8386355,292.988106,285.8386355,291.3058777,1740219,1011600000,0.001720264,3.9251995,3.9251995,0,1.331764117,2.803713933,32.2033898,285.2778927,308.4085327,26.06060619,20.36555108,24.35890865,12.37883593,
2011/6/28,308.4085327,314.716889,293.8292202,299.9973909,7462737,1011600000,0.007377162,8.6915132,8.6915132,0,2.78034965,1.518678383,64.673913,285.2778927,314.716889,50.00000017,30.24370078,26.32050603,38.09009027,
2011/6/29,298.5955339,309.3898326,297.3338626,306.5861186,6716268,1011600000,0.006639253,6.5887277,6.5887277,0,3.878470933,0.74765705,83.83838379,285.2778927,314.716889,72.3809524,44.28945132,32.31015446,68.24804504,
2011/6/30,306.7263043,312.3337322,304.6235189,310.3711324,5679100,1011600000,0.005613978,3.7850138,3.7850138,0,3.831742367,0.74765705,83.67346934,285.2778927,314.716889,85.23809523,57.93899929,40.85310273,92.11079239,
2011/7/1,310.2309467,317.520603,306.7263043,309.8103897,4122569,1011600000,0.004075296,-0.5607427,0,-0.5607427,3.831742367,0.7943856,82.82828305,285.2778927,317.520603,76.08695662,63.9883184,48.56484129,94.83527262,
2011/7/4,309.3898326,326.7728589,305.7450044,320.0439455,7183170,1011600000,0.007100801,10.2335558,10.2335558,0,5.537335,0.093457117,98.34024921,285.2778927,326.7728589,83.78378387,70.58680689,55.90549649,99.94942769,
2011/7/5,322.146731,322.4271024,315.4178175,320.0439455,3437845,1011600000,0.003398423,0,0,0,4.883135083,0.093457117,98.12206601,285.4180784,326.7728589,83.72881365,74.96747581,62.2594896,100.3834482,
2011/7/6,316.9598602,319.6233884,314.716889,317.9411601,2772541,1011600000,0.002740748,-2.1027854,0,-2.1027854,3.43454955,0.44392135,88.55421733,285.4180784,326.7728589,78.64406801,76.19300654,66.90399525,94.77102914,
2011/7/7,316.9598602,323.1280308,315.4178175,315.6981889,3907735,1011600000,0.003862925,-2.2429712,0,-2.2429712,2.336428267,0.817749883,74.07407431,285.8386355,326.7728589,72.94520555,75.11040621,69.63946557,86.0522875,
2011/7/8,316.118746,324.5298878,315.4178175,317.520603,2262558,1011600000,0.002236613,1.8224141,1.8224141,0,2.009328317,0.817749883,71.07438049,293.8292202,326.7728589,71.91489385,74.04523542,71.10805552,79.91959523,
2011/7/11,316.5393031,325.0906306,315.6981889,322.0065453,1696680,1011600000,0.001677224,4.4859423,4.4859423,0,2.756985367,0.724292767,79.19463085,297.3338626,326.7728589,83.8095241,77.29999832,73.17203645,85.55592205,
2011/7/12,319.9037598,324.8102592,316.5393031,318.3617171,2915659,1011600000,0.002882225,-3.6448282,0,-3.6448282,1.051392733,1.331764133,44.11764698,304.6235189,326.7728589,62.02531633,72.20843765,72.85083685,70.92363926,
2011/7/13,316.9598602,322.4271024,316.9598602,318.5019028,3500162,1011600000,0.003460026,0.1401857,0.1401857,0,1.074757017,1.331764133,44.6601941,305.7450044,326.7728589,60.66666668,68.36118066,71.35428479,62.37497241,
2011/7/14,318.3617171,321.4458025,309.2496469,318.2215315,2932832,1011600000,0.002899201,-0.2803713,0,-0.2803713,1.074757017,1.02802845,51.11111113,305.7450044,326.7728589,59.33333379,65.35189837,69.35348932,57.34871649,
2011/7/15,317.9411601,321.7261739,315.4178175,316.6794888,2301790,1011600000,0.002275395,-1.5420427,0,-1.5420427,1.074757017,0.911207033,54.11764713,309.2496469,325.0906306,46.90265479,59.20215051,65.96970972,45.6670321,
2011/7/18,315.9785603,326.4924876,315.6981889,325.0906306,4113316,1011600000,0.004066149,8.4111418,8.4111418,0,2.1728783,0.911207033,70.45454536,309.2496469,326.4924876,91.86991851,70.09140651,67.34360865,75.58700224,
2011/7/19,322.4271024,331.5391726,321.7261739,324.3897021,3541007,1011600000,0.003500402,-0.7009285,0,-0.7009285,1.42522125,1.02802845,58.09523792,309.2496469,331.5391726,67.92452834,69.36911379,68.01877703,72.0697873,
2011/7/20,324.5298878,329.1560158,315.8383746,318.5019028,2505589,1011600000,0.002476857,-5.8877993,0,-5.8877993,1.42522125,1.401856967,50.41322315,309.2496469,331.5391726,41.50943373,60.08255377,65.37336927,49.50092276,
2011/7/21,319.4832027,321.0252454,314.0159606,317.3804173,2315513,1011600000,0.002288961,-1.1214855,0,-1.1214855,1.401856967,1.588771217,46.87500019,309.2496469,331.5391726,36.47798751,52.21436501,60.98703452,34.669026,
2011/7/22,317.2402316,318.6420885,311.0720609,311.6328037,2030584,1011600000,0.002007299,-5.7476136,0,-5.7476136,1.401856967,2.499978267,35.92814363,309.2496469,331.5391726,10.69182374,38.37351792,53.44919565,8.222162458,
2011/7/25,308.6889041,316.2589317,299.7170195,300.9786908,2658431,1011600000,0.002627947,-10.6541129,0,-10.6541129,1.401856967,4.018656633,25.86206899,299.7170195,331.5391726,3.964757809,26.90393122,44.60077418,-8.489754698,
